Date,meter_52,meter_51,meter_sum
10/20/2020 14:50,168,-1475475432,-12393992.22
10/20/2020 14:55,169,-1475475432,-12393992.21
10/20/2020 15:00,172,-1475475432,-12393992.18
10/20/2020 15:05,174,13434880,112854.4536
10/20/2020 15:10,175,-1606873056,-13497732.2
10/20/2020 15:15,170,-1609691104,-13521403.85
10/20/2020 15:20,165,-1606807520,-13497181.78
10/20/2020 15:25,167,1611534384,13536890.23
10/20/2020 15:30,174,13303808,111753.4488
10/20/2020 15:35,182,-1063189918,-8930793.782
10/20/2020 15:40,174,13303808,111753.4488
10/20/2020 15:45,166,13500416,113404.8888
10/20/2020 15:50,169,13434880,112854.4116
10/20/2020 15:55,170,13172736,110652.4104
10/20/2020 16:00,174,13369344,112303.9512
10/20/2020 16:05,180,13369344,112304.0016
10/20/2020 16:10,174,13303808,111753.4488
10/20/2020 16:15,168,13238272,111202.896
10/20/2020 16:20,170,13172736,110652.4104
10/20/2020 16:25,170,13369344,112303.9176
10/20/2020 16:30,176,13238272,111202.9632
10/20/2020 16:35,175,13369344,112303.9596
10/20/2020 16:40,170,13238272,111202.9128
10/20/2020 16:45,169,13434880,112854.4116
10/20/2020 16:50,169,13238272,111202.9044
10/20/2020 16:55,173,13238272,111202.938
10/20/2020 17:00,173,13697024,115056.4548
10/20/2020 17:05,170,13303808,111753.4152
10/20/2020 17:10,170,13303808,111753.4152
10/20/2020 17:15,168,13303808,111753.3984
10/20/2020 17:20,171,13238272,111202.9212
10/20/2020 17:25,170,13172736,110652.4104
10/20/2020 17:30,165,13303808,111753.3732
10/20/2020 17:35,167,13172736,110652.3852
10/20/2020 17:40,173,13172736,110652.4356
10/20/2020 17:45,172,13172736,110652.4272
10/20/2020 17:50,172,13172736,110652.4272
10/20/2020 17:55,168,13172736,110652.3936
10/20/2020 18:00,168,13238272,111202.896
10/20/2020 18:05,167,13238272,111202.8876
10/20/2020 18:10,170,13107200,110101.908
10/20/2020 18:15,172,13303808,111753.432
10/20/2020 18:20,181,13369344,112304.01
10/20/2020 18:25,171,13303808,111753.4236
10/20/2020 18:30,164,13369344,112303.8672
10/20/2020 18:35,168,13697024,115056.4128
10/20/2020 18:40,169,13565952,113955.4164
10/20/2020 18:45,181,13369344,112304.01
10/20/2020 18:50,170,13500416,113404.9224
10/20/2020 18:55,165,13500416,113404.8804
10/20/2020 19:00,169,13500416,113404.914
10/20/2020 19:05,176,13565952,113955.4752
10/20/2020 19:10,174,13434880,112854.4536
10/20/2020 19:15,178,13500416,113404.9896
10/20/2020 19:20,176,13500416,113404.9728
10/20/2020 19:25,172,13434880,112854.4368
10/20/2020 19:30,177,13303808,111753.474
10/20/2020 19:35,173,13369344,112303.9428
10/20/2020 19:40,173,13303808,111753.4404
10/20/2020 19:45,176,13303808,111753.4656
10/20/2020 19:50,172,13172736,110652.4272
10/20/2020 19:55,172,13107200,110101.9248
10/20/2020 20:00,173,13303808,111753.4404
10/20/2020 20:05,176,13238272,111202.9632
10/20/2020 20:10,178,13303808,111753.4824
10/20/2020 20:15,175,13369344,112303.9596
10/20/2020 20:20,170,13434880,112854.42
10/20/2020 20:25,174,13303808,111753.4488
10/20/2020 20:30,175,13369344,112303.9596
10/20/2020 20:35,175,13369344,112303.9596
10/20/2020 20:40,177,13303808,111753.474
10/20/2020 20:45,183,13369344,112304.0268
10/20/2020 20:50,170,13434880,112854.42
10/20/2020 20:55,172,13369344,112303.9344
10/20/2020 21:00,174,13303808,111753.4488
10/20/2020 21:05,179,13238272,111202.9884
10/20/2020 21:10,181,13172736,110652.5028
10/20/2020 21:15,176,13172736,110652.4608
10/20/2020 21:20,171,13041664,109551.414
10/20/2020 21:25,171,13238272,111202.9212
10/20/2020 21:30,178,13238272,111202.98
10/20/2020 21:35,176,13107200,110101.9584
10/20/2020 21:40,183,13107200,110102.0172
10/20/2020 21:45,174,13041664,109551.4392
10/20/2020 21:50,171,13107200,110101.9164
10/20/2020 21:55,177,13041664,109551.4644
10/20/2020 22:00,174,13172736,110652.444
10/20/2020 22:05,175,13107200,110101.95
10/20/2020 22:10,177,13434880,112854.4788
10/20/2020 22:15,172,13107200,110101.9248
10/20/2020 22:20,172,13041664,109551.4224
10/20/2020 22:25,171,13041664,109551.414
10/20/2020 22:30,176,13041664,109551.456
10/20/2020 22:35,180,13041664,109551.4896
10/20/2020 22:40,176,13041664,109551.456
10/20/2020 22:45,174,13041664,109551.4392
10/20/2020 22:50,172,13041664,109551.4224
10/20/2020 22:55,172,12910592,108450.4176
10/20/2020 23:00,175,13500416,113404.9644
10/20/2020 23:05,176,13369344,112303.968
10/20/2020 23:10,170,13369344,112303.9176
10/20/2020 23:15,174,13434880,112854.4536
10/20/2020 23:20,175,13041664,109551.4476
10/20/2020 23:25,177,12976128,109000.962
10/20/2020 23:30,173,13041664,109551.4308
10/20/2020 23:35,176,13172736,110652.4608
10/20/2020 23:40,176,13107200,110101.9584
10/20/2020 23:45,178,13172736,110652.4776
10/20/2020 23:50,174,13172736,110652.444
10/20/2020 23:55,166,13238272,111202.8792
10/21/2020 0:00,171,13238272,111202.9212
10/21/2020 0:05,173,13172736,110652.4356
10/21/2020 0:10,178,13238272,111202.98
10/21/2020 0:15,184,13172736,110652.528
10/21/2020 0:20,178,13041664,109551.4728
10/21/2020 0:25,170,13303808,111753.4152
10/21/2020 0:30,169,13369344,112303.9092
10/21/2020 0:35,172,13172736,110652.4272
10/21/2020 0:40,171,13107200,110101.9164
10/21/2020 0:45,178,13172736,110652.4776
10/21/2020 0:50,176,13107200,110101.9584
10/21/2020 0:55,176,13303808,111753.4656
10/21/2020 1:00,174,13238272,111202.9464
10/21/2020 1:05,169,13238272,111202.9044
10/21/2020 1:10,177,13303808,111753.474
10/21/2020 1:15,176,13434880,112854.4704
10/21/2020 1:20,177,13303808,111753.474
10/21/2020 1:25,176,13172736,110652.4608
10/21/2020 1:30,171,13238272,111202.9212
10/21/2020 1:35,169,13369344,112303.9092
10/21/2020 1:40,181,13303808,111753.5076
10/21/2020 1:45,177,13369344,112303.9764
10/21/2020 1:50,182,13369344,112304.0184
10/21/2020 1:55,176,13172736,110652.4608
10/21/2020 2:00,173,13369344,112303.9428
10/21/2020 2:05,175,13434880,112854.462
10/21/2020 2:10,175,13434880,112854.462
10/21/2020 2:15,173,13369344,112303.9428
10/21/2020 2:20,176,13303808,111753.4656
10/21/2020 2:25,174,13303808,111753.4488
10/21/2020 2:30,177,13238272,111202.9716
10/21/2020 2:35,175,13238272,111202.9548
10/21/2020 2:40,175,13041664,109551.4476
10/21/2020 2:45,177,13303808,111753.474
10/21/2020 2:50,185,13172736,110652.5364
10/21/2020 2:55,180,13238272,111202.9968
10/21/2020 3:00,182,13434880,112854.5208
10/21/2020 3:05,175,13631488,114505.9692
10/21/2020 3:10,171,13565952,113955.4332
10/21/2020 3:15,176,13434880,112854.4704
10/21/2020 3:20,178,13238272,111202.98
10/21/2020 3:25,175,13107200,110101.95
10/21/2020 3:30,179,13238272,111202.9884
10/21/2020 3:35,174,13303808,111753.4488
10/21/2020 3:40,174,13369344,112303.9512
10/21/2020 3:45,177,13303808,111753.474
10/21/2020 3:50,179,13303808,111753.4908
10/21/2020 3:55,182,13238272,111203.0136
10/21/2020 4:00,178,13369344,112303.9848
10/21/2020 4:05,171,13631488,114505.9356
10/21/2020 4:10,175,13369344,112303.9596
10/21/2020 4:15,175,13369344,112303.9596
10/21/2020 4:20,179,13369344,112303.9932
10/21/2020 4:25,182,13303808,111753.516
10/21/2020 4:30,174,13369344,112303.9512
10/21/2020 4:35,168,13303808,111753.3984
10/21/2020 4:40,170,13172736,110652.4104
10/21/2020 4:45,174,12910592,108450.4344
10/21/2020 4:50,185,13172736,110652.5364
10/21/2020 4:55,181,12976128,109000.9956
10/21/2020 5:00,177,13041664,109551.4644
10/21/2020 5:05,167,13107200,110101.8828
10/21/2020 5:10,172,13107200,110101.9248
10/21/2020 5:15,175,13172736,110652.4524
10/21/2020 5:20,180,13107200,110101.992
10/21/2020 5:25,176,13238272,111202.9632
10/21/2020 5:30,176,13238272,111202.9632
10/21/2020 5:35,174,13238272,111202.9464
10/21/2020 5:40,174,13107200,110101.9416
10/21/2020 5:45,177,13303808,111753.474
10/21/2020 5:50,172,13172736,110652.4272
10/21/2020 5:55,172,13107200,110101.9248
10/21/2020 6:00,172,13369344,112303.9344
10/21/2020 6:05,178,13565952,113955.492
10/21/2020 6:10,182,13303808,111753.516
10/21/2020 6:15,186,13238272,111203.0472
10/21/2020 6:20,180,13303808,111753.4992
10/21/2020 6:25,178,13172736,110652.4776
10/21/2020 6:30,178,13238272,111202.98
10/21/2020 6:35,181,13303808,111753.5076
10/21/2020 6:40,177,13172736,110652.4692
10/21/2020 6:45,182,13238272,111203.0136
10/21/2020 6:50,189,13303808,111753.5748
10/21/2020 6:55,184,13238272,111203.0304
10/21/2020 7:00,178,13238272,111202.98
10/21/2020 7:05,184,13172736,110652.528
10/21/2020 7:10,181,13172736,110652.5028
10/21/2020 7:15,182,13041664,109551.5064
10/21/2020 7:20,186,13238272,111203.0472
10/21/2020 7:25,180,13238272,111202.9968
10/21/2020 7:30,185,13369344,112304.0436
10/21/2020 7:35,185,13172736,110652.5364
10/21/2020 7:40,184,13172736,110652.528
10/21/2020 7:45,188,13172736,110652.5616
10/21/2020 7:50,180,13238272,111202.9968
10/21/2020 7:55,176,13172736,110652.4608
10/21/2020 8:00,183,13238272,111203.022
10/21/2020 8:05,181,13238272,111203.0052
10/21/2020 8:10,186,13303808,111753.5496
10/21/2020 8:15,184,13369344,112304.0352
10/21/2020 8:20,182,13238272,111203.0136
10/21/2020 8:25,186,13172736,110652.5448
10/21/2020 8:30,180,13303808,111753.4992
10/21/2020 8:35,186,13303808,111753.5496
10/21/2020 8:40,182,13369344,112304.0184
10/21/2020 8:45,186,13303808,111753.5496
10/21/2020 8:50,185,13369344,112304.0436
10/21/2020 8:55,183,13238272,111203.022
10/21/2020 9:00,188,13434880,112854.5712
10/21/2020 9:05,180,13434880,112854.504
10/21/2020 9:10,181,13500416,113405.0148
10/21/2020 9:15,185,13434880,112854.546
10/21/2020 9:20,177,13303808,111753.474
10/21/2020 9:25,179,13434880,112854.4956
10/21/2020 9:30,187,13434880,112854.5628
10/21/2020 9:35,180,13369344,112304.0016
10/21/2020 9:40,183,13500416,113405.0316
10/21/2020 9:45,185,13434880,112854.546
10/21/2020 9:50,185,13434880,112854.546
10/21/2020 9:55,185,13434880,112854.546
10/21/2020 10:00,189,13500416,113405.082
10/21/2020 10:05,182,13565952,113955.5256
10/21/2020 10:10,183,13500416,113405.0316
10/21/2020 10:15,182,13697024,115056.5304
10/21/2020 10:20,185,13434880,112854.546
10/21/2020 10:25,181,13369344,112304.01
10/21/2020 10:30,179,13631488,114506.0028
10/21/2020 10:35,188,13500416,113405.0736
10/21/2020 10:40,188,13434880,112854.5712
10/21/2020 10:45,175,13565952,113955.4668
10/21/2020 10:50,178,13434880,112854.4872
10/21/2020 10:55,180,13500416,113405.0064
10/21/2020 11:00,181,13500416,113405.0148
10/21/2020 11:05,176,13434880,112854.4704
10/21/2020 11:10,178,13369344,112303.9848
10/21/2020 11:15,182,13500416,113405.0232
10/21/2020 11:20,185,13434880,112854.546
10/21/2020 11:25,182,13303808,111753.516
10/21/2020 11:30,179,13631488,114506.0028
10/21/2020 11:35,186,13500416,113405.0568
10/21/2020 11:40,186,13303808,111753.5496
10/21/2020 11:45,180,13303808,111753.4992
10/21/2020 11:50,176,13303808,111753.4656
10/21/2020 11:55,177,13369344,112303.9764
10/21/2020 12:00,176,13500416,113404.9728
10/21/2020 12:05,176,13434880,112854.4704
10/21/2020 12:10,173,13369344,112303.9428
10/21/2020 12:15,175,13238272,111202.9548
10/21/2020 12:20,172,13303808,111753.432
10/21/2020 12:25,174,13172736,110652.444
10/21/2020 12:30,171,13107200,110101.9164
10/21/2020 12:35,174,13107200,110101.9416
10/21/2020 12:40,172,13107200,110101.9248
10/21/2020 12:45,172,13107200,110101.9248
10/21/2020 12:50,171,13303808,111753.4236
10/21/2020 12:55,171,13238272,111202.9212
10/21/2020 13:00,175,13303808,111753.4572
10/21/2020 13:05,176,13303808,111753.4656
10/21/2020 13:10,172,13107200,110101.9248
10/21/2020 13:15,171,13303808,111753.4236
10/21/2020 13:20,177,13303808,111753.474
10/21/2020 13:25,179,13172736,110652.486
10/21/2020 13:30,177,13238272,111202.9716
10/21/2020 13:35,179,13238272,111202.9884
10/21/2020 13:40,178,13238272,111202.98
10/21/2020 13:45,173,13238272,111202.938
10/21/2020 13:50,173,13303808,111753.4404
10/21/2020 13:55,175,13238272,111202.9548
10/21/2020 14:00,172,13369344,112303.9344
10/21/2020 14:05,175,13434880,112854.462
10/21/2020 14:10,175,13369344,112303.9596
10/21/2020 14:15,171,13500416,113404.9308
10/21/2020 14:20,173,13303808,111753.4404
10/21/2020 14:25,176,13434880,112854.4704
10/21/2020 14:30,173,13434880,112854.4452
10/21/2020 14:35,171,13500416,113404.9308
10/21/2020 14:40,167,13434880,112854.3948
10/21/2020 14:45,171,13303808,111753.4236
10/21/2020 14:50,175,13238272,111202.9548
10/21/2020 14:55,171,13172736,110652.4188
10/21/2020 15:00,170,13369344,112303.9176
10/21/2020 15:05,165,13303808,111753.3732
10/21/2020 15:10,167,13238272,111202.8876
10/21/2020 15:15,170,13697024,115056.4296
10/21/2020 15:20,173,13631488,114505.9524
10/21/2020 15:25,174,13303808,111753.4488
10/21/2020 15:30,169,13303808,111753.4068
10/21/2020 15:35,169,13303808,111753.4068
10/21/2020 15:40,171,13238272,111202.9212
10/21/2020 15:45,167,13238272,111202.8876
10/21/2020 15:50,167,13303808,111753.39
10/21/2020 15:55,165,13303808,111753.3732
10/21/2020 16:00,169,13369344,112303.9092
10/21/2020 16:05,172,13565952,113955.4416
10/21/2020 16:10,174,13238272,111202.9464
10/21/2020 16:15,166,13238272,111202.8792
10/21/2020 16:20,168,13303808,111753.3984
10/21/2020 16:25,167,13303808,111753.39
10/21/2020 16:30,170,13238272,111202.9128
10/21/2020 16:35,168,13172736,110652.3936
10/21/2020 16:40,169,13631488,114505.9188
10/21/2020 16:45,167,13303808,111753.39
10/21/2020 16:50,173,13303808,111753.4404
10/21/2020 16:55,172,13172736,110652.4272
10/21/2020 17:00,173,13500416,113404.9476
10/21/2020 17:05,170,13369344,112303.9176
10/21/2020 17:10,172,13369344,112303.9344
10/21/2020 17:15,169,13238272,111202.9044
10/21/2020 17:20,167,13238272,111202.8876
10/21/2020 17:25,168,13107200,110101.8912
10/21/2020 17:30,173,13434880,112854.4452
10/21/2020 17:35,173,13172736,110652.4356
10/21/2020 17:40,171,13107200,110101.9164
10/21/2020 17:45,166,13172736,110652.3768
10/21/2020 17:50,166,13107200,110101.8744
10/21/2020 17:55,166,13107200,110101.8744
10/21/2020 18:00,170,13238272,111202.9128
10/21/2020 18:05,167,13303808,111753.39
10/21/2020 18:10,170,13107200,110101.908
10/21/2020 18:15,172,13434880,112854.4368
10/21/2020 18:20,168,13500416,113404.9056
10/21/2020 18:25,170,13434880,112854.42
10/21/2020 18:30,168,13434880,112854.4032
10/21/2020 18:35,169,13500416,113404.914
10/21/2020 18:40,169,13500416,113404.914
10/21/2020 18:45,168,13565952,113955.408
10/21/2020 18:50,171,13565952,113955.4332
10/21/2020 18:55,172,13500416,113404.9392
10/21/2020 19:00,170,13303808,111753.4152
10/21/2020 19:05,172,13107200,110101.9248
10/21/2020 19:10,175,13107200,110101.95
10/21/2020 19:15,169,13238272,111202.9044
10/21/2020 19:20,168,13238272,111202.896
10/21/2020 19:25,167,13369344,112303.8924
10/21/2020 19:30,170,13369344,112303.9176
10/21/2020 19:35,171,13172736,110652.4188
10/21/2020 19:40,176,13172736,110652.4608
10/21/2020 19:45,177,13041664,109551.4644
10/21/2020 19:50,169,13107200,110101.8996
10/21/2020 19:55,170,13041664,109551.4056
10/21/2020 20:00,168,13238272,111202.896
10/21/2020 20:05,172,13369344,112303.9344
10/21/2020 20:10,171,13303808,111753.4236
10/21/2020 20:15,169,13303808,111753.4068
10/21/2020 20:20,175,13369344,112303.9596
10/21/2020 20:25,170,13172736,110652.4104
10/21/2020 20:30,172,13107200,110101.9248
10/21/2020 20:35,170,13172736,110652.4104
10/21/2020 20:40,170,13238272,111202.9128
10/21/2020 20:45,166,13172736,110652.3768
10/21/2020 20:50,168,13369344,112303.9008
10/21/2020 20:55,171,13238272,111202.9212
10/21/2020 21:00,169,13369344,112303.9092
10/21/2020 21:05,175,13172736,110652.4524
10/21/2020 21:10,175,13172736,110652.4524
10/21/2020 21:15,173,13238272,111202.938
10/21/2020 21:20,170,13303808,111753.4152
10/21/2020 21:25,170,13172736,110652.4104
10/21/2020 21:30,173,13238272,111202.938
10/21/2020 21:35,173,13041664,109551.4308
10/21/2020 21:40,175,13172736,110652.4524
10/21/2020 21:45,172,13107200,110101.9248
10/21/2020 21:50,177,12976128,109000.962
10/21/2020 21:55,171,13041664,109551.414
10/21/2020 22:00,167,13172736,110652.3852
10/21/2020 22:05,180,13172736,110652.4944
10/21/2020 22:10,173,13107200,110101.9332
10/21/2020 22:15,170,13107200,110101.908
10/21/2020 22:20,171,13172736,110652.4188
10/21/2020 22:25,170,13041664,109551.4056
10/21/2020 22:30,175,13107200,110101.95
10/21/2020 22:35,175,13172736,110652.4524
10/21/2020 22:40,166,12976128,109000.8696
10/21/2020 22:45,168,12976128,109000.8864
10/21/2020 22:50,167,12976128,109000.878
10/21/2020 22:55,175,12910592,108450.4428
10/21/2020 23:00,173,13172736,110652.4356
10/21/2020 23:05,175,13107200,110101.95
10/21/2020 23:10,168,13434880,112854.4032
10/21/2020 23:15,167,13107200,110101.8828
10/21/2020 23:20,178,13041664,109551.4728
10/21/2020 23:25,174,13172736,110652.444
10/21/2020 23:30,175,13238272,111202.9548
10/21/2020 23:35,173,13107200,110101.9332
10/21/2020 23:40,174,13303808,111753.4488
10/21/2020 23:45,172,13107200,110101.9248
10/21/2020 23:50,169,12910592,108450.3924
10/21/2020 23:55,169,12976128,109000.8948
10/22/2020 0:00,180,13172736,110652.4944
10/22/2020 0:05,170,13303808,111753.4152
10/22/2020 0:10,173,13369344,112303.9428
10/22/2020 0:15,169,13238272,111202.9044
10/22/2020 0:20,169,13500416,113404.914
10/22/2020 0:25,173,13434880,112854.4452
10/22/2020 0:30,172,13434880,112854.4368
10/22/2020 0:35,176,13369344,112303.968
10/22/2020 0:40,176,13238272,111202.9632
10/22/2020 0:45,176,13303808,111753.4656
10/22/2020 0:50,176,13303808,111753.4656
10/22/2020 0:55,178,13172736,110652.4776
10/22/2020 1:00,174,13434880,112854.4536
10/22/2020 1:05,174,13369344,112303.9512
10/22/2020 1:10,175,13434880,112854.462
10/22/2020 1:15,176,13565952,113955.4752
10/22/2020 1:20,174,13500416,113404.956
10/22/2020 1:25,170,13238272,111202.9128
10/22/2020 1:30,172,13238272,111202.9296
10/22/2020 1:35,170,13369344,112303.9176
10/22/2020 1:40,176,13500416,113404.9728
10/22/2020 1:45,178,13369344,112303.9848
10/22/2020 1:50,177,13303808,111753.474
10/22/2020 1:55,169,13172736,110652.402
10/22/2020 2:00,169,13303808,111753.4068
10/22/2020 2:05,182,13369344,112304.0184
10/22/2020 2:10,183,13500416,113405.0316
10/22/2020 2:15,179,13434880,112854.4956
10/22/2020 2:20,170,13172736,110652.4104
10/22/2020 2:25,165,13303808,111753.3732
10/22/2020 2:30,173,13434880,112854.4452
10/22/2020 2:35,178,13369344,112303.9848
10/22/2020 2:40,178,13303808,111753.4824
10/22/2020 2:45,175,13303808,111753.4572
10/22/2020 2:50,170,13238272,111202.9128
10/22/2020 2:55,167,13303808,111753.39
10/22/2020 3:00,171,13565952,113955.4332
10/22/2020 3:05,169,13631488,114505.9188
10/22/2020 3:10,176,13369344,112303.968
10/22/2020 3:15,178,13369344,112303.9848
10/22/2020 3:20,173,13172736,110652.4356
10/22/2020 3:25,168,13107200,110101.8912
10/22/2020 3:30,169,13107200,110101.8996
10/22/2020 3:35,172,13172736,110652.4272
10/22/2020 3:40,178,13238272,111202.98
10/22/2020 3:45,179,13369344,112303.9932
10/22/2020 3:50,182,13369344,112304.0184
10/22/2020 3:55,170,13172736,110652.4104
10/22/2020 4:00,168,13369344,112303.9008
10/22/2020 4:05,171,13565952,113955.4332
10/22/2020 4:10,180,13369344,112304.0016
10/22/2020 4:15,175,13369344,112303.9596
10/22/2020 4:20,171,13434880,112854.4284
10/22/2020 4:25,168,13434880,112854.4032
10/22/2020 4:30,168,13303808,111753.3984
10/22/2020 4:35,177,13303808,111753.474
10/22/2020 4:40,176,13238272,111202.9632
10/22/2020 4:45,175,13107200,110101.95
10/22/2020 4:50,163,13369344,112303.8588
10/22/2020 4:55,170,13041664,109551.4056
10/22/2020 5:00,171,13303808,111753.4236
10/22/2020 5:05,175,13107200,110101.95
10/22/2020 5:10,174,12976128,109000.9368
10/22/2020 5:15,172,12976128,109000.92
10/22/2020 5:20,172,12976128,109000.92
10/22/2020 5:25,168,12976128,109000.8864
10/22/2020 5:30,168,12910592,108450.384
10/22/2020 5:35,169,12976128,109000.8948
10/22/2020 5:40,175,13041664,109551.4476
10/22/2020 5:45,181,12910592,108450.4932
10/22/2020 5:50,169,12910592,108450.3924
10/22/2020 5:55,167,13041664,109551.3804
10/22/2020 6:00,173,13172736,110652.4356
10/22/2020 6:05,168,13434880,112854.4032
10/22/2020 6:10,173,13303808,111753.4404
10/22/2020 6:15,177,13041664,109551.4644
10/22/2020 6:20,176,13238272,111202.9632
10/22/2020 6:25,169,13107200,110101.8996
10/22/2020 6:30,168,13107200,110101.8912
10/22/2020 6:35,173,13303808,111753.4404
10/22/2020 6:40,174,13238272,111202.9464
10/22/2020 6:45,175,13369344,112303.9596
10/22/2020 6:50,174,13107200,110101.9416
10/22/2020 6:55,171,13172736,110652.4188
10/22/2020 7:00,171,13303808,111753.4236
10/22/2020 7:05,173,13303808,111753.4404
10/22/2020 7:10,173,13107200,110101.9332
10/22/2020 7:15,173,13238272,111202.938
10/22/2020 7:20,177,13172736,110652.4692
10/22/2020 7:25,169,13369344,112303.9092
10/22/2020 7:30,171,13172736,110652.4188
10/22/2020 7:35,171,13238272,111202.9212
10/22/2020 7:40,178,13238272,111202.98
10/22/2020 7:45,177,13172736,110652.4692
10/22/2020 7:50,172,13238272,111202.9296
10/22/2020 7:55,173,13303808,111753.4404
10/22/2020 8:00,171,13369344,112303.926
10/22/2020 8:05,167,13238272,111202.8876
10/22/2020 8:10,173,13238272,111202.938
10/22/2020 8:15,171,13369344,112303.926
10/22/2020 8:20,174,13303808,111753.4488
10/22/2020 8:25,179,13238272,111202.9884
10/22/2020 8:30,175,13434880,112854.462
10/22/2020 8:35,173,13303808,111753.4404
10/22/2020 8:40,180,13369344,112304.0016
10/22/2020 8:45,176,13172736,110652.4608
10/22/2020 8:50,177,13434880,112854.4788
10/22/2020 8:55,172,13500416,113404.9392
10/22/2020 9:00,174,13434880,112854.4536
10/22/2020 9:05,173,13238272,111202.938
10/22/2020 9:10,179,13303808,111753.4908
10/22/2020 9:15,172,13500416,113404.9392
10/22/2020 9:20,167,13303808,111753.39
10/22/2020 9:25,169,13303808,111753.4068
10/22/2020 9:30,172,13434880,112854.4368
10/22/2020 9:35,178,13500416,113404.9896
10/22/2020 9:40,173,13238272,111202.938
10/22/2020 9:45,170,13238272,111202.9128
10/22/2020 9:50,171,13172736,110652.4188
10/22/2020 9:55,177,13172736,110652.4692
10/22/2020 10:00,179,13369344,112303.9932
10/22/2020 10:05,176,13434880,112854.4704
10/22/2020 10:10,175,13369344,112303.9596
10/22/2020 10:15,171,13369344,112303.926
10/22/2020 10:20,170,13303808,111753.4152
10/22/2020 10:25,172,13303808,111753.432
10/22/2020 10:30,174,13369344,112303.9512
10/22/2020 10:35,180,13369344,112304.0016
10/22/2020 10:40,186,13434880,112854.5544
10/22/2020 10:45,179,13369344,112303.9932
10/22/2020 10:50,173,13303808,111753.4404
10/22/2020 10:55,171,13172736,110652.4188
10/22/2020 11:00,178,13500416,113404.9896
10/22/2020 11:05,179,13369344,112303.9932
10/22/2020 11:10,177,13565952,113955.4836
10/22/2020 11:15,172,13697024,115056.4464
10/22/2020 11:20,176,13434880,112854.4704
10/22/2020 11:25,175,13434880,112854.462
10/22/2020 11:30,174,13500416,113404.956
10/22/2020 11:35,187,13369344,112304.0604
10/22/2020 11:40,184,13369344,112304.0352
10/22/2020 11:45,176,13369344,112303.968
10/22/2020 11:50,169,13500416,113404.914
10/22/2020 11:55,176,13369344,112303.968
10/22/2020 12:00,176,13238272,111202.9632
10/22/2020 12:05,181,13434880,112854.5124
10/22/2020 12:10,181,13303808,111753.5076
10/22/2020 12:15,169,13303808,111753.4068
10/22/2020 12:20,169,13172736,110652.402
10/22/2020 12:25,172,13238272,111202.9296
10/22/2020 12:30,180,13238272,111202.9968
10/22/2020 12:35,174,13238272,111202.9464
10/22/2020 12:40,178,13238272,111202.98
10/22/2020 12:45,170,13303808,111753.4152
10/22/2020 12:50,169,13238272,111202.9044
10/22/2020 12:55,173,13238272,111202.938
10/22/2020 13:00,171,13238272,111202.9212
10/22/2020 13:05,177,13303808,111753.474
10/22/2020 13:10,175,13303808,111753.4572
10/22/2020 13:15,177,13303808,111753.474
10/22/2020 13:20,174,13434880,112854.4536
10/22/2020 13:25,169,13303808,111753.4068
10/22/2020 13:30,167,13172736,110652.3852
10/22/2020 13:35,170,13238272,111202.9128
10/22/2020 13:40,175,13303808,111753.4572
10/22/2020 13:45,172,13369344,112303.9344
10/22/2020 13:50,172,13369344,112303.9344
10/22/2020 13:55,166,13238272,111202.8792
10/22/2020 14:00,172,13369344,112303.9344
10/22/2020 14:05,183,13434880,112854.5292
10/22/2020 14:10,179,13565952,113955.5004
10/22/2020 14:15,162,13303808,111753.348
10/22/2020 14:20,176,13500416,113404.9728
10/22/2020 14:25,164,13500416,113404.872
10/22/2020 14:30,175,13500416,113404.9644
10/22/2020 14:35,171,13500416,113404.9308
10/22/2020 14:40,179,13434880,112854.4956
10/22/2020 14:45,174,13434880,112854.4536
10/22/2020 14:50,171,13631488,114505.9356
10/22/2020 14:55,173,13565952,113955.45
10/22/2020 15:00,166,13631488,114505.8936
10/22/2020 15:05,166,13434880,112854.3864
10/22/2020 15:10,167,13434880,112854.3948
10/22/2020 15:15,166,13434880,112854.3864
10/22/2020 15:20,171,13631488,114505.9356
10/22/2020 15:25,168,13434880,112854.4032
10/22/2020 15:30,171,13434880,112854.4284
10/22/2020 15:35,175,13369344,112303.9596
10/22/2020 15:40,168,13303808,111753.3984
10/22/2020 15:45,168,13369344,112303.9008
10/22/2020 15:50,169,13697024,115056.4212
10/22/2020 15:55,169,13369344,112303.9092
10/22/2020 16:00,168,13434880,112854.4032
10/22/2020 16:05,167,13369344,112303.8924
10/22/2020 16:10,168,13238272,111202.896
10/22/2020 16:15,167,13303808,111753.39
10/22/2020 16:20,172,13500416,113404.9392
10/22/2020 16:25,170,13369344,112303.9176
10/22/2020 16:30,175,13303808,111753.4572
10/22/2020 16:35,169,13238272,111202.9044
10/22/2020 16:40,167,13434880,112854.3948
10/22/2020 16:45,170,13369344,112303.9176
10/22/2020 16:50,168,13238272,111202.896
10/22/2020 16:55,168,13172736,110652.3936
10/22/2020 17:00,170,13369344,112303.9176
10/22/2020 17:05,169,13303808,111753.4068
10/22/2020 17:10,167,13369344,112303.8924
10/22/2020 17:15,173,13238272,111202.938
10/22/2020 17:20,171,13369344,112303.926
10/22/2020 17:25,173,13238272,111202.938
10/22/2020 17:30,172,13369344,112303.9344
10/22/2020 17:35,171,13238272,111202.9212
10/22/2020 17:40,174,13172736,110652.444
10/22/2020 17:45,169,13238272,111202.9044
